x,y,z,avg_af,avg_relV,H_index,var_af,drift_flux,avg_dPdy
4.80000000e-03,1.34400000e-01,4.80000000e-03,9.88652220e-01,2.90953362e-01,4.28229215e-01,2.52405570e-04,-3.04072849e-05,9.19182609e+00
9.60000000e-03,1.34400000e-01,4.80000000e-03,9.92337472e-01,5.52283464e-01,7.02924084e-01,1.60824347e-04,6.36455106e-06,1.49987726e+00
1.44000000e-02,1.34400000e-01,4.80000000e-03,9.92825765e-01,5.48652410e-01,6.47641657e-01,1.43430887e-04,2.69848364e-05,2.01283067e+01
1.92000000e-02,1.34400000e-01,4.80000000e-03,9.90647999e-01,3.20161280e-01,6.00244903e-01,1.93951711e-04,1.98443805e-04,1.13842461e+01
2.40000000e-02,1.34400000e-01,4.80000000e-03,9.93994882e-01,5.31749906e-01,6.19755516e-01,1.34544267e-04,1.63154530e-04,3.60981053e+01
2.88000000e-02,1.34400000e-01,4.80000000e-03,9.87747139e-01,2.72812020e-01,2.87977431e-01,6.65908738e-04,2.29991928e-04,5.45994426e+01
3.36000000e-02,1.34400000e-01,4.80000000e-03,9.80370670e-01,1.62931432e-01,6.36203339e-01,6.30540592e-04,9.43112360e-05,-6.42383280e+01
0.00000000e+00,1.39200000e-01,4.80000000e-03,9.82870202e-01,1.97867553e-01,4.82157695e-01,4.95460888e-04,3.40831747e-04,-6.02841999e+01
4.80000000e-03,1.39200000e-01,4.80000000e-03,9.89540649e-01,3.89804897e-01,3.68219972e-01,2.64242382e-04,1.02691517e-04,-4.69004653e+01
9.60000000e-03,1.39200000e-01,4.80000000e-03,9.94222391e-01,6.77619375e-01,6.82418241e-01,1.25164378e-04,-5.74048828e-05,-9.08135312e+00
1.44000000e-02,1.39200000e-01,4.80000000e-03,9.90425763e-01,4.96755733e-01,6.73934967e-01,2.08842032e-04,1.61146010e-04,-1.03730936e+01
1.92000000e-02,1.39200000e-01,4.80000000e-03,9.91646726e-01,3.92884644e-01,7.03899792e-01,1.72158080e-04,2.93648799e-04,3.04512353e-01
2.40000000e-02,1.39200000e-01,4.80000000e-03,9.86900909e-01,3.74611847e-01,5.20645691e-01,3.97733719e-04,5.58971390e-04,-3.60384841e+01
2.88000000e-02,1.39200000e-01,4.80000000e-03,9.72410587e-01,2.00580423e-01,4.88999569e-01,1.51772641e-03,1.32837309e-04,-1.11692174e+02
3.36000000e-02,1.39200000e-01,4.80000000e-03,9.78612840e-01,1.47796620e-01,3.70080167e-01,8.79308156e-04,8.12028753e-04,-3.23666050e+01
0.00000000e+00,1.44000000e-01,4.80000000e-03,9.88723670e-01,2.13935231e-01,5.01508322e-01,2.59370112e-04,3.30115161e-04,-4.01810861e+00
4.80000000e-03,1.44000000e-01,4.80000000e-03,9.87999420e-01,3.44545039e-01,3.44628163e-01,2.97362845e-04,4.80273255e-04,-2.53313083e+00
9.60000000e-03,1.44000000e-01,4.80000000e-03,9.93430787e-01,7.35037152e-01,5.09275827e-01,1.51163392e-04,1.52229240e-04,1.91239711e+01
1.44000000e-02,1.44000000e-01,4.80000000e-03,9.86566700e-01,3.39649987e-01,6.34288471e-01,2.91914058e-04,8.54945564e-05,-2.37580500e+01
1.92000000e-02,1.44000000e-01,4.80000000e-03,9.89187116e-01,4.18172627e-01,7.33814914e-01,2.30927745e-04,1.23454103e-04,-4.54762635e+01
2.40000000e-02,1.44000000e-01,4.80000000e-03,9.84158914e-01,2.22315305e-01,8.46078153e-01,3.81264425e-04,-4.42400567e-05,-7.80074106e+01
2.88000000e-02,1.44000000e-01,4.80000000e-03,9.79587153e-01,1.46953712e-01,3.33287270e-01,6.72505425e-04,2.78365799e-04,-3.30466271e+01
3.36000000e-02,1.44000000e-01,4.80000000e-03,9.79622555e-01,1.44776277e-01,3.93859965e-01,6.41751588e-04,3.32099007e-04,-8.77065165e+00
0.00000000e+00,1.48800000e-01,4.80000000e-03,9.91890081e-01,3.41903632e-01,5.03857997e-01,1.79752195e-04,3.75883035e-04,2.55049040e+00
4.80000000e-03,1.48800000e-01,4.80000000e-03,9.86269833e-01,3.72335168e-01,5.17691262e-01,4.81239146e-04,1.05528729e-03,6.20002442e+00
9.60000000e-03,1.48800000e-01,4.80000000e-03,9.88819685e-01,4.71393798e-01,7.34588761e-01,2.58785296e-04,1.99135800e-04,-1.26633787e+01
1.44000000e-02,1.48800000e-01,4.80000000e-03,9.88798925e-01,3.19602154e-01,1.18354458e+00,2.45899506e-04,-2.63895291e-04,-5.61346257e+00
1.92000000e-02,1.48800000e-01,4.80000000e-03,9.89747157e-01,3.91806170e-01,7.86957603e-01,2.16611927e-04,-6.41782436e-05,-1.39686286e+01
2.40000000e-02,1.48800000e-01,4.80000000e-03,9.93104641e-01,2.87826867e-01,7.63130746e-01,1.46705531e-04,-1.72076633e-06,-6.12757937e+00
2.88000000e-02,1.48800000e-01,4.80000000e-03,9.86779579e-01,1.92198370e-01,5.21579347e-01,3.25946454e-04,2.18681022e-04,-1.11892942e+01
3.36000000e-02,1.48800000e-01,4.80000000e-03,9.85145722e-01,1.65020313e-01,6.80716574e-01,3.70291738e-04,1.26502266e-04,-2.16150717e+01
0.00000000e+00,0.00000000e+00,9.60000000e-03,9.93994913e-01,3.08299520e-01,5.24779022e-01,1.31650029e-04,2.95424787e-05,-7.91998992e+00
4.80000000e-03,0.00000000e+00,9.60000000e-03,9.92896960e-01,4.59545034e-01,9.93856251e-01,1.47653477e-04,-5.79398923e-05,-3.16911612e+01
9.60000000e-03,0.00000000e+00,9.60000000e-03,9.79948307e-01,4.00647001e-01,3.37977697e-01,7.57847374e-04,-4.86836467e-04,-3.10899651e+01
1.44000000e-02,0.00000000e+00,9.60000000e-03,9.91789848e-01,8.45481733e-01,5.12996608e-01,2.75103295e-04,-6.03999770e-04,-1.95755897e+00
1.92000000e-02,0.00000000e+00,9.60000000e-03,9.95477308e-01,6.88608342e-01,9.97297972e-01,9.33337494e-05,-1.41494307e-04,3.66023469e+01
2.40000000e-02,0.00000000e+00,9.60000000e-03,9.98047555e-01,4.62620750e-01,3.24504491e-01,5.00899731e-05,-8.86725532e-05,5.64947874e+01
2.88000000e-02,0.00000000e+00,9.60000000e-03,9.87058354e-01,1.55715761e-01,4.06822623e-01,4.04397944e-04,4.67381382e-04,5.85512315e+00
3.36000000e-02,0.00000000e+00,9.60000000e-03,9.90274922e-01,2.20460261e-01,5.69248679e-01,2.18907022e-04,-5.29800623e-05,-1.91701721e+01
0.00000000e+00,4.80000000e-03,9.60000000e-03,9.94710880e-01,4.45315829e-01,3.85587513e-01,1.26429305e-04,-2.44240811e-05,7.05706073e+00
4.80000000e-03,4.80000000e-03,9.60000000e-03,9.93662909e-01,5.02121797e-01,9.10206524e-01,1.28094589e-04,-6.51985814e-05,-3.88785910e+00
9.60000000e-03,4.80000000e-03,9.60000000e-03,9.81701183e-01,2.66912549e-01,6.36485176e-01,4.96987860e-04,1.72094020e-04,-8.62587933e+01
1.44000000e-02,4.80000000e-03,9.60000000e-03,9.86052748e-01,4.68790188e-01,5.61522589e-01,3.51915793e-04,-3.41421059e-04,-8.44650484e+01
1.92000000e-02,4.80000000e-03,9.60000000e-03,9.94691715e-01,5.84409200e-01,7.11719700e-01,1.12890200e-04,-1.43475044e-04,2.31800740e+01
2.40000000e-02,4.80000000e-03,9.60000000e-03,9.96834484e-01,6.59516732e-01,1.59458668e-01,1.17955460e-04,-1.15413312e-04,6.59939019e+01
2.88000000e-02,4.80000000e-03,9.60000000e-03,9.84792013e-01,2.15210694e-01,3.50438294e-01,4.71225062e-04,-8.59047293e-04,1.95500213e+01
3.36000000e-02,4.80000000e-03,9.60000000e-03,9.90967815e-01,2.39000132e-01,4.77216455e-01,2.29522953e-04,-1.13952525e-04,-2.67256306e+00
0.00000000e+00,9.60000000e-03,9.60000000e-03,9.92514018e-01,5.14568972e-01,3.15489049e-01,1.94015521e-04,-1.15263270e-04,-9.87404475e+00
4.80000000e-03,9.60000000e-03,9.60000000e-03,9.94412145e-01,5.02953968e-01,1.03781323e+00,1.09693645e-04,-4.32516289e-05,8.55240402e+00
9.60000000e-03,9.60000000e-03,9.60000000e-03,9.88015184e-01,2.48784262e-01,7.22140207e-01,2.78471729e-04,1.43378657e-04,1.65157076e+00
1.44000000e-02,9.60000000e-03,9.60000000e-03,9.89324622e-01,3.95560483e-01,8.70549559e-01,2.25281048e-04,1.65302031e-04,-3.58725695e+01
1.92000000e-02,9.60000000e-03,9.60000000e-03,9.94236064e-01,6.14022939e-01,7.31440605e-01,1.23179125e-04,9.50248455e-05,-2.19042562e+01
2.40000000e-02,9.60000000e-03,9.60000000e-03,9.91662075e-01,7.09722634e-01,2.43126026e-01,2.71327536e-04,2.45522992e-04,-4.70366722e+01
2.88000000e-02,9.60000000e-03,9.60000000e-03,9.89813774e-01,2.60080608e-01,5.24183772e-01,2.74622139e-04,-4.65504286e-05,-8.97512814e+00
3.36000000e-02,9.60000000e-03,9.60000000e-03,9.92591472e-01,2.79669461e-01,5.06932864e-01,1.74692657e-04,-8.21613165e-05,6.71348638e+00
0.00000000e+00,1.44000000e-02,9.60000000e-03,9.93481881e-01,5.87263743e-01,3.60945530e-01,1.47528682e-04,9.85856391e-06,9.60802510e-01
4.80000000e-03,1.44000000e-02,9.60000000e-03,9.95271348e-01,6.32175171e-01,8.87516051e-01,9.73349040e-05,-7.88826313e-06,6.34762633e+00
9.60000000e-03,1.44000000e-02,9.60000000e-03,9.88325990e-01,2.79370159e-01,6.41301865e-01,3.13181382e-04,1.06199542e-04,-2.92377322e+01
1.44000000e-02,1.44000000e-02,9.60000000e-03,9.94508622e-01,5.77963217e-01,9.66096276e-01,1.07339088e-04,1.67187590e-04,7.61897574e+00
1.92000000e-02,1.44000000e-02,9.60000000e-03,9.94421386e-01,6.67800397e-01,7.33047934e-01,1.13273350e-04,8.50433004e-05,-9.86031310e+00
2.40000000e-02,1.44000000e-02,9.60000000e-03,9.92460174e-01,6.47159003e-01,3.18615136e-01,1.95785383e-04,1.79690515e-04,1.95647601e+01
2.88000000e-02,1.44000000e-02,9.60000000e-03,9.92874645e-01,2.72881902e-01,6.16787006e-01,1.55613857e-04,5.09480539e-05,2.56634378e+01
3.36000000e-02,1.44000000e-02,9.60000000e-03,9.93702463e-01,3.64012893e-01,5.09322869e-01,1.32859486e-04,-1.69929052e-04,1.14543698e+01
0.00000000e+00,1.92000000e-02,9.60000000e-03,9.93374038e-01,6.45191156e-01,4.44253240e-01,1.43276470e-04,8.03398676e-05,-5.33426117e+00
4.80000000e-03,1.92000000e-02,9.60000000e-03,9.91602686e-01,5.66861577e-01,5.63143172e-01,1.89005840e-04,3.30587182e-04,-3.37890965e+01
9.60000000e-03,1.92000000e-02,9.60000000e-03,9.95542204e-01,4.79650546e-01,5.46230073e-01,1.09570147e-04,4.04688600e-04,8.86517063e+00
1.44000000e-02,1.92000000e-02,9.60000000e-03,9.95472581e-01,6.55920167e-01,9.88137685e-01,8.90506908e-05,2.10959400e-04,3.94435177e+01
1.92000000e-02,1.92000000e-02,9.60000000e-03,9.94749274e-01,6.29992205e-01,7.33748174e-01,1.08133631e-04,2.32762710e-04,7.01253685e+01
2.40000000e-02,1.92000000e-02,9.60000000e-03,9.85739392e-01,3.02458112e-01,4.47717626e-01,3.85385666e-04,1.07536670e-04,2.92857989e+01
2.88000000e-02,1.92000000e-02,9.60000000e-03,9.91630813e-01,3.27199259e-01,4.55896037e-01,2.11124003e-04,-5.55423523e-05,-1.99533399e+01
3.36000000e-02,1.92000000e-02,9.60000000e-03,9.93074774e-01,3.96015065e-01,7.28967308e-01,1.38521675e-04,-1.48041090e-04,-5.28420699e+00
0.00000000e+00,2.40000000e-02,9.60000000e-03,9.92998484e-01,6.66305545e-01,5.80987255e-01,1.43068055e-04,7.73258818e-05,-1.07024407e+01
4.80000000e-03,2.40000000e-02,9.60000000e-03,9.94338010e-01,5.87903313e-01,8.56382126e-01,1.14812761e-04,1.24936335e-04,-9.67193237e+00
9.60000000e-03,2.40000000e-02,9.60000000e-03,9.98034812e-01,8.44064881e-01,6.29824201e-01,5.14607429e-05,1.40071678e-04,-1.44169168e+01
1.44000000e-02,2.40000000e-02,9.60000000e-03,9.95017191e-01,7.17110316e-01,6.43779654e-01,1.19879538e-04,4.38765111e-04,2.79729231e+01
1.92000000e-02,2.40000000e-02,9.60000000e-03,9.77838164e-01,3.29352791e-01,3.81087062e-01,1.01575742e-03,2.17710091e-03,-4.14716282e+01
2.40000000e-02,2.40000000e-02,9.60000000e-03,9.79492752e-01,1.68667970e-01,6.78480659e-01,7.24063507e-04,2.29056095e-04,-9.04962924e+01
2.88000000e-02,2.40000000e-02,9.60000000e-03,9.94729884e-01,3.61815193e-01,7.91508150e-01,1.06383246e-04,-6.49187655e-06,1.84087483e+01
3.36000000e-02,2.40000000e-02,9.60000000e-03,9.92020897e-01,3.43766302e-01,7.42655946e-01,1.64256947e-04,-1.13702371e-04,1.91145177e+00
0.00000000e+00,2.88000000e-02,9.60000000e-03,9.93372168e-01,7.42742438e-01,5.67438633e-01,1.36217293e-04,1.23970116e-04,-2.67055177e+01
4.80000000e-03,2.88000000e-02,9.60000000e-03,9.96516850e-01,8.52836236e-01,8.23834961e-01,6.93427311e-05,-8.75503727e-05,-2.70949062e+01
9.60000000e-03,2.88000000e-02,9.60000000e-03,9.95059671e-01,6.28336275e-01,9.59108022e-01,1.04354764e-04,2.76879345e-05,-4.85542702e+01
1.44000000e-02,2.88000000e-02,9.60000000e-03,9.87596658e-01,4.52529332e-01,5.73560550e-01,3.80309973e-04,8.15227841e-04,-1.29043002e+02
1.92000000e-02,2.88000000e-02,9.60000000e-03,9.79760023e-01,1.85816435e-01,6.50756688e-01,7.38707270e-04,-1.49629207e-04,-6.98662410e+01
2.40000000e-02,2.88000000e-02,9.60000000e-03,9.87654435e-01,2.10757469e-01,6.18654876e-01,3.26373271e-04,-2.68220572e-05,-2.64815607e+01
2.88000000e-02,2.88000000e-02,9.60000000e-03,9.82101589e-01,2.67670936e-01,5.17061139e-01,5.80201388e-04,-1.98238512e-04,-1.30672714e+02
3.36000000e-02,2.88000000e-02,9.60000000e-03,9.80330829e-01,2.80970710e-01,4.75860917e-01,7.41646625e-04,-1.33736924e-03,-1.22524350e+02
0.00000000e+00,3.36000000e-02,9.60000000e-03,9.92477203e-01,6.85007798e-01,6.72988416e-01,1.54640798e-04,5.92628932e-05,8.16235288e-01
4.80000000e-03,3.36000000e-02,9.60000000e-03,9.98249108e-01,1.02970377e+00,8.25113397e-01,3.44646509e-05,-2.61166385e-05,5.22491141e+01
9.60000000e-03,3.36000000e-02,9.60000000e-03,9.98584364e-01,5.93565961e-01,8.06529690e-01,2.94180190e-05,-6.69012731e-05,6.76022824e+01
1.44000000e-02,3.36000000e-02,9.60000000e-03,9.88699610e-01,3.55618147e-01,2.74731453e-01,4.89971217e-04,2.83444448e-04,-8.24531583e+00
1.92000000e-02,3.36000000e-02,9.60000000e-03,9.86560170e-01,2.05277527e-01,6.21148627e-01,3.62776408e-04,1.58445787e-04,-4.13927039e+01
2.40000000e-02,3.36000000e-02,9.60000000e-03,9.89192315e-01,2.51454207e-01,8.31907081e-01,2.63232104e-04,7.55192028e-05,-3.50369464e+01
2.88000000e-02,3.36000000e-02,9.60000000e-03,9.91209790e-01,2.36588010e-01,7.69684883e-01,2.04562876e-04,1.26711535e-04,1.67628923e+01
3.36000000e-02,3.36000000e-02,9.60000000e-03,9.87272251e-01,2.17067960e-01,4.76021065e-01,3.10588600e-04,2.15037351e-04,1.88509711e+01
0.00000000e+00,3.84000000e-02,9.60000000e-03,9.92195783e-01,5.49607490e-01,7.77124583e-01,1.58521779e-04,1.38591504e-04,9.23681907e+01
4.80000000e-03,3.84000000e-02,9.60000000e-03,9.97467236e-01,1.04885600e+00,5.51011909e-01,5.38797350e-05,3.69930665e-05,5.28346784e+01
9.60000000e-03,3.84000000e-02,9.60000000e-03,9.90598298e-01,5.07888168e-01,4.18536691e-01,2.98493612e-04,4.34124871e-04,-3.48097573e+01
1.44000000e-02,3.84000000e-02,9.60000000e-03,9.91095806e-01,3.96849618e-01,4.06593899e-01,2.69831173e-04,-8.69121406e-05,2.15059201e+01
1.92000000e-02,3.84000000e-02,9.60000000e-03,9.80617083e-01,1.87118309e-01,3.80254245e-01,6.62703491e-04,-3.74381836e-04,-1.14921595e+01
2.40000000e-02,3.84000000e-02,9.60000000e-03,9.91416563e-01,2.96208807e-01,7.23813983e-01,1.89259107e-04,-5.61018065e-06,-2.88271720e+01
2.88000000e-02,3.84000000e-02,9.60000000e-03,9.91212983e-01,2.96212232e-01,7.24807931e-01,2.03861376e-04,-7.77006543e-06,-5.29506375e+01
3.36000000e-02,3.84000000e-02,9.60000000e-03,9.86946660e-01,2.54197463e-01,7.44490112e-01,3.07224966e-04,2.62457277e-04,1.56097431e+01
0.00000000e+00,4.32000000e-02,9.60000000e-03,9.84624421e-01,4.69456677e-01,5.73516861e-01,4.62397226e-04,1.95830912e-04,-9.25026281e+01
4.80000000e-03,4.32000000e-02,9.60000000e-03,9.91408301e-01,8.04500385e-01,4.04101225e-01,2.68740886e-04,1.34413104e-04,-1.00065324e+02
9.60000000e-03,4.32000000e-02,9.60000000e-03,9.92054800e-01,3.91967105e-01,5.93919361e-01,1.93421038e-04,-1.66627162e-04,-6.93713514e+00
1.44000000e-02,4.32000000e-02,9.60000000e-03,9.93971653e-01,5.31367044e-01,6.39944519e-01,1.41100594e-04,-8.49900947e-05,-6.70213014e+00
1.92000000e-02,4.32000000e-02,9.60000000e-03,9.80563592e-01,1.63862503e-01,4.19997069e-01,5.22398192e-04,-2.56432783e-04,4.81340164e+00
2.40000000e-02,4.32000000e-02,9.60000000e-03,9.91384290e-01,3.05623468e-01,6.92809335e-01,1.96591150e-04,-1.78070907e-04,-1.58206745e+01
2.88000000e-02,4.32000000e-02,9.60000000e-03,9.94180158e-01,3.08754092e-01,6.45802386e-01,1.40218248e-04,1.01701726e-04,-3.31067718e+00
3.36000000e-02,4.32000000e-02,9.60000000e-03,9.87025099e-01,2.36404880e-01,7.68030834e-01,2.99362117e-04,2.08519654e-04,-1.90096138e+01
0.00000000e+00,4.80000000e-02,9.60000000e-03,9.91638916e-01,2.70904115e-01,4.81803056e+00,1.88459593e-04,-4.15363883e-05,2.96122247e+01
4.80000000e-03,4.80000000e-02,9.60000000e-03,9.93703384e-01,5.35127903e-01,9.03649961e-01,1.32458509e-04,-1.86685279e-05,5.99651226e+01
9.60000000e-03,4.80000000e-02,9.60000000e-03,9.91680258e-01,3.89955504e-01,6.08902214e-01,2.33711459e-04,8.36025857e-05,2.15381798e+01
1.44000000e-02,4.80000000e-02,9.60000000e-03,9.95479612e-01,6.63482158e-01,6.44830053e-01,9.79328756e-05,1.68480821e-05,2.60688575e+01
1.92000000e-02,4.80000000e-02,9.60000000e-03,9.81724597e-01,1.77894458e-01,4.45441750e-01,5.21123791e-04,-6.33942801e-04,-6.62868740e-01
2.40000000e-02,4.80000000e-02,9.60000000e-03,9.92990235e-01,2.99732788e-01,5.67494788e-01,1.75916554e-04,-2.94748315e-04,5.11496492e+01
2.88000000e-02,4.80000000e-02,9.60000000e-03,9.93505462e-01,2.47365639e-01,7.63780280e-01,1.56921557e-04,1.55435744e-05,2.81764622e+01
3.36000000e-02,4.80000000e-02,9.60000000e-03,9.89508916e-01,2.41974798e-01,6.34580668e-01,2.76938092e-04,-3.83923221e-06,6.23628493e+00
0.00000000e+00,5.28000000e-02,9.60000000e-03,9.85450894e-01,3.00717495e-01,3.19392919e-01,6.29985096e-04,6.44684436e-04,4.57104911e+00
4.80000000e-03,5.28000000e-02,9.60000000e-03,9.86416902e-01,3.83707489e-01,4.71789289e-01,3.79695689e-04,6.24841902e-05,-8.07964032e+00
9.60000000e-03,5.28000000e-02,9.60000000e-03,9.95912136e-01,5.62277516e-01,7.07998531e-01,9.39786513e-05,7.88856936e-05,1.43425868e+01
1.44000000e-02,5.28000000e-02,9.60000000e-03,9.90936332e-01,5.02662887e-01,6.34256305e-01,2.02252923e-04,1.68133741e-04,5.72397146e+00
1.92000000e-02,5.28000000e-02,9.60000000e-03,9.89635424e-01,2.74027454e-01,5.38135470e-01,2.48592585e-04,-3.79640995e-04,9.31984946e+00
2.40000000e-02,5.28000000e-02,9.60000000e-03,9.83523194e-01,1.77310205e-01,3.67946669e-01,5.24682963e-04,-5.14695868e-04,8.36668639e+00
2.88000000e-02,5.28000000e-02,9.60000000e-03,9.95750894e-01,2.42252853e-01,8.12610673e-01,9.19262131e-05,5.96131876e-05,6.15830981e+01
3.36000000e-02,5.28000000e-02,9.60000000e-03,9.92924370e-01,2.12222509e-01,6.60702051e-01,1.56338865e-04,8.56941056e-05,4.76125516e+01
0.00000000e+00,5.76000000e-02,9.60000000e-03,9.89710877e-01,2.72581539e-01,3.48118847e-01,2.63759940e-04,4.38631084e-05,1.89072116e+00
4.80000000e-03,5.76000000e-02,9.60000000e-03,9.92718996e-01,3.99344846e-01,2.95906662e-01,2.10079481e-04,6.86823384e-05,2.39035380e+01
9.60000000e-03,5.76000000e-02,9.60000000e-03,9.96736818e-01,6.85640000e-01,7.79135299e-01,6.78739992e-05,-6.45443325e-06,2.46705581e+01
1.44000000e-02,5.76000000e-02,9.60000000e-03,9.92099128e-01,4.34719636e-01,7.78258818e-01,1.62874698e-04,9.96214186e-05,-2.75333605e+00
1.92000000e-02,5.76000000e-02,9.60000000e-03,9.93966776e-01,5.00375650e-01,4.67867657e-01,1.44998718e-04,-3.05208934e-04,7.69089105e+00
2.40000000e-02,5.76000000e-02,9.60000000e-03,9.89260442e-01,2.27666973e-01,4.94133364e-01,2.76633955e-04,-5.26196471e-05,8.19528995e+00
2.88000000e-02,5.76000000e-02,9.60000000e-03,9.93316764e-01,3.25859639e-01,4.96315192e-01,1.60751583e-04,1.02330654e-05,2.59953798e+01
3.36000000e-02,5.76000000e-02,9.60000000e-03,9.94076135e-01,2.02830798e-01,7.18732866e-01,1.26470639e-04,1.42322468e-05,3.82565342e+01
0.00000000e+00,6.24000000e-02,9.60000000e-03,9.86280314e-01,2.36340261e-01,2.22318211e-01,4.46309476e-04,3.16085905e-04,8.40900229e+01
4.80000000e-03,6.24000000e-02,9.60000000e-03,9.85200246e-01,3.22649476e-01,1.79986853e-01,5.02598919e-04,7.02474337e-04,3.14296209e+01
9.60000000e-03,6.24000000e-02,9.60000000e-03,9.96211663e-01,6.65241895e-01,8.17897779e-01,7.68814723e-05,-5.93949208e-05,2.76680996e+01
1.44000000e-02,6.24000000e-02,9.60000000e-03,9.93490228e-01,4.35815454e-01,8.77672448e-01,1.30826248e-04,-5.37833817e-05,3.17782283e+01
1.92000000e-02,6.24000000e-02,9.60000000e-03,9.95330433e-01,5.18845581e-01,7.90268246e-01,9.43920687e-05,-1.01119753e-04,4.12246932e+01
2.40000000e-02,6.24000000e-02,9.60000000e-03,9.94614793e-01,3.82665891e-01,6.84019154e-01,1.14779323e-04,-1.68126329e-04,3.56636318e+01
2.88000000e-02,6.24000000e-02,9.60000000e-03,9.92233142e-01,2.80235840e-01,6.73825516e-01,1.69426685e-04,8.26886458e-05,3.23438664e+01
3.36000000e-02,6.24000000e-02,9.60000000e-03,9.93680632e-01,2.26097098e-01,5.90319320e-01,1.36097161e-04,9.56277271e-06,3.52795110e+01
0.00000000e+00,6.72000000e-02,9.60000000e-03,9.83958157e-01,1.69258068e-01,4.73548868e-01,4.41927752e-04,3.95410394e-04,3.95096921e+01
4.80000000e-03,6.72000000e-02,9.60000000e-03,9.84074284e-01,2.66557915e-01,2.20900582e-01,5.23589310e-04,-1.57649090e-04,4.55916202e+01
9.60000000e-03,6.72000000e-02,9.60000000e-03,9.95963235e-01,5.28097267e-01,9.53289976e-01,8.39578460e-05,-7.46649518e-05,6.32716225e+01
1.44000000e-02,6.72000000e-02,9.60000000e-03,9.93109761e-01,3.66098875e-01,6.48716791e-01,1.71758261e-04,-5.05401870e-05,1.03631012e+02
1.92000000e-02,6.72000000e-02,9.60000000e-03,9.93683732e-01,3.79522868e-01,5.54302609e-01,1.53395193e-04,1.01068430e-04,8.17118146e+01
2.40000000e-02,6.72000000e-02,9.60000000e-03,9.97646746e-01,6.05190577e-01,6.53743270e-01,5.27612400e-05,4.89258295e-05,6.24154094e+01
2.88000000e-02,6.72000000e-02,9.60000000e-03,9.95573426e-01,3.14230982e-01,6.70898574e-01,9.45867616e-05,4.95667358e-05,5.74156927e+01
3.36000000e-02,6.72000000e-02,9.60000000e-03,9.93768541e-01,2.04330947e-01,4.32336382e-01,1.52378116e-04,1.24885679e-04,6.58148487e+01
0.00000000e+00,7.20000000e-02,9.60000000e-03,9.80474403e-01,1.35454226e-01,5.10150510e-01,6.15899205e-04,-1.29893748e-04,-2.39933160e+00
4.80000000e-03,7.20000000e-02,9.60000000e-03,9.84494133e-01,1.88413848e-01,3.44260814e-01,4.82856395e-04,4.65638054e-05,2.37987351e+01
9.60000000e-03,7.20000000e-02,9.60000000e-03,9.89990468e-01,3.46422036e-01,9.01157234e-01,2.15655369e-04,-7.86499926e-05,-2.34712533e-01
1.44000000e-02,7.20000000e-02,9.60000000e-03,9.85390624e-01,1.97729786e-01,1.09609527e+00,4.28322640e-04,2.71643066e-04,-1.65528811e+01
1.92000000e-02,7.20000000e-02,9.60000000e-03,9.89227016e-01,2.17466910e-01,8.19521113e-01,2.53775741e-04,1.31449155e-04,2.09247427e+01
2.40000000e-02,7.20000000e-02,9.60000000e-03,9.94250852e-01,4.60830103e-01,5.75718000e-01,1.30742489e-04,-3.97289403e-05,5.66838512e+01
2.88000000e-02,7.20000000e-02,9.60000000e-03,9.97118865e-01,4.52151506e-01,6.78105600e-01,6.22810141e-05,3.35448716e-05,7.52752280e+01
3.36000000e-02,7.20000000e-02,9.60000000e-03,9.83649724e-01,1.43642707e-01,4.34124333e-01,4.48612821e-04,3.43173494e-04,3.03860699e+01
0.00000000e+00,7.68000000e-02,9.60000000e-03,9.81721784e-01,1.30660682e-01,4.54387408e-01,5.22961791e-04,1.17692482e-04,1.59259516e+01
4.80000000e-03,7.68000000e-02,9.60000000e-03,9.85624262e-01,1.68960050e-01,4.35603111e-01,3.87070404e-04,1.59262314e-05,1.19284886e+01
9.60000000e-03,7.68000000e-02,9.60000000e-03,9.94451969e-01,3.36925591e-01,8.47341197e-01,1.20865937e-04,6.94230035e-05,5.10063619e+01
1.44000000e-02,7.68000000e-02,9.60000000e-03,9.93810346e-01,2.01334506e-01,6.41349069e-01,1.29887272e-04,1.00926328e-04,5.88185483e+01
1.92000000e-02,7.68000000e-02,9.60000000e-03,9.91657784e-01,2.05802480e-01,5.90474786e-01,1.91004230e-04,-1.52325569e-04,3.51296063e+01
2.40000000e-02,7.68000000e-02,9.60000000e-03,9.92901203e-01,2.96458937e-01,8.19087315e-01,1.61725133e-04,5.24940795e-05,2.54940240e+01
2.88000000e-02,7.68000000e-02,9.60000000e-03,9.88359578e-01,3.48908874e-01,4.36851717e-01,3.94386247e-04,2.58031441e-04,1.40700723e+00
3.36000000e-02,7.68000000e-02,9.60000000e-03,9.81175646e-01,1.39989011e-01,8.12835791e-01,6.09327961e-04,3.82565659e-04,-7.86792782e-01
0.00000000e+00,8.16000000e-02,9.60000000e-03,9.85621618e-01,1.37705402e-01,5.08068639e-01,3.80097974e-04,-1.03348305e-04,4.37663068e+01
4.80000000e-03,8.16000000e-02,9.60000000e-03,9.89286523e-01,1.67098542e-01,5.61514936e-01,2.47633659e-04,4.13914964e-05,4.64992439e+01
9.60000000e-03,8.16000000e-02,9.60000000e-03,9.95266733e-01,3.95630863e-01,5.53370871e-01,1.01411031e-04,2.41573414e-04,6.76448293e+01
