x,y,z,avg_af,avg_relV,H_index,var_af,drift_flux,avg_dPdy
0.00000000e+00,1.20000000e-01,4.80000000e-03,9.91101352e-01,4.30171607e-01,4.89855625e-01,2.00205660e-04,-2.43983638e-04,2.01437211e+01
4.80000000e-03,1.20000000e-01,4.80000000e-03,9.90544905e-01,3.98401238e-01,6.07448271e-01,2.06310849e-04,-3.65423779e-04,-4.47436935e+00
9.60000000e-03,1.20000000e-01,4.80000000e-03,9.88936840e-01,4.55345352e-01,3.60906787e-01,2.91969954e-04,1.50751761e-04,-2.36745896e+01
1.44000000e-02,1.20000000e-01,4.80000000e-03,9.88158497e-01,4.48797207e-01,3.11090715e-01,3.72624308e-04,2.14840483e-04,-1.86439192e+01
1.92000000e-02,1.20000000e-01,4.80000000e-03,9.96352799e-01,9.10995665e-01,6.73265120e-01,8.02707538e-05,9.44878241e-05,-2.19760143e+01
2.40000000e-02,1.20000000e-01,4.80000000e-03,9.90944078e-01,6.34870689e-01,5.06811011e-01,2.19464502e-04,6.19958182e-05,-1.08180235e+02
2.88000000e-02,1.20000000e-01,4.80000000e-03,9.85924382e-01,2.71492711e-01,4.44492901e-01,3.82417107e-04,-8.32627210e-05,-9.09472297e+01
3.36000000e-02,1.20000000e-01,4.80000000e-03,9.91619741e-01,2.26297971e-01,7.51428896e-01,1.76075325e-04,-1.25523016e-04,-1.58809060e+01
0.00000000e+00,1.24800000e-01,4.80000000e-03,9.81493137e-01,2.08092828e-01,4.63384916e-01,5.73772598e-04,1.37558064e-04,-4.93311016e+01
4.80000000e-03,1.24800000e-01,4.80000000e-03,9.83476658e-01,3.24046035e-01,4.30122091e-01,5.15304069e-04,-8.73407719e-04,-6.70484300e+01
9.60000000e-03,1.24800000e-01,4.80000000e-03,9.85455873e-01,4.53914005e-01,3.29282527e-01,3.94697401e-04,1.60350152e-04,-5.21474908e+01
1.44000000e-02,1.24800000e-01,4.80000000e-03,9.85110254e-01,4.14722594e-01,3.97698567e-01,3.89730690e-04,1.19594581e-04,-5.01837042e+01
1.92000000e-02,1.24800000e-01,4.80000000e-03,9.92088110e-01,6.73016872e-01,4.98949588e-01,1.84101485e-04,1.33172681e-04,-5.01579335e+01
2.40000000e-02,1.24800000e-01,4.80000000e-03,9.90359254e-01,4.70381825e-01,5.29425188e-01,2.12987860e-04,-8.89902753e-05,1.22551266e+01
2.88000000e-02,1.24800000e-01,4.80000000e-03,9.87894630e-01,2.57290710e-01,4.69594400e-01,3.24842953e-04,-1.49801665e-06,-4.80408561e+00
3.36000000e-02,1.24800000e-01,4.80000000e-03,9.80202919e-01,1.78160425e-01,4.71839851e-01,8.37167055e-04,4.66221864e-04,-2.84402865e+01
0.00000000e+00,1.29600000e-01,4.80000000e-03,9.83251372e-01,1.89720343e-01,5.70259210e-01,4.59572713e-04,1.88298254e-06,-7.62410802e+01
4.80000000e-03,1.29600000e-01,4.80000000e-03,9.81642368e-01,2.18372275e-01,5.30326475e-01,4.77029766e-04,-2.35634139e-04,-6.51486619e+01
9.60000000e-03,1.29600000e-01,4.80000000e-03,9.88488096e-01,4.06899875e-01,6.14897610e-01,2.53079670e-04,-1.83633120e-04,-4.61804813e+01
1.44000000e-02,1.29600000e-01,4.80000000e-03,9.88625137e-01,4.60893091e-01,4.32523272e-01,2.88266551e-04,5.40214496e-05,-2.70862246e+01
1.92000000e-02,1.29600000e-01,4.80000000e-03,9.93214432e-01,5.69994173e-01,6.75105336e-01,1.54187438e-04,-4.36466515e-05,-2.80559967e+01
2.40000000e-02,1.29600000e-01,4.80000000e-03,9.85497408e-01,2.48025638e-01,9.16767454e-01,3.26371165e-04,2.17411379e-05,-7.03165250e+01
2.88000000e-02,1.29600000e-01,4.80000000e-03,9.75443874e-01,2.11592204e-01,2.33488804e-01,9.98011433e-04,1.73482887e-04,-7.28769818e+01
3.36000000e-02,1.29600000e-01,4.80000000e-03,9.73702241e-01,1.73635309e-01,4.13530165e-01,1.13045203e-03,1.95325317e-04,-1.07664914e+02
0.00000000e+00,1.34400000e-01,4.80000000e-03,9.88495289e-01,2.25172135e-01,4.44946791e-01,3.69806388e-04,2.28544163e-04,-4.97639220e+01
4.80000000e-03,1.34400000e-01,4.80000000e-03,9.82579101e-01,1.89894198e-01,4.77837469e-01,4.26567487e-04,3.51959386e-05,-2.77012661e+01
9.60000000e-03,1.34400000e-01,4.80000000e-03,9.90762050e-01,4.78314856e-01,6.34199924e-01,2.01740512e-04,-2.17902699e-04,-8.67469286e+00
1.44000000e-02,1.34400000e-01,4.80000000e-03,9.89695932e-01,4.68080040e-01,5.23010942e-01,2.56650272e-04,6.38451583e-05,9.41298655e+00
1.92000000e-02,1.34400000e-01,4.80000000e-03,9.91747992e-01,4.23676007e-01,6.31567158e-01,1.74668513e-04,1.12901925e-04,-3.20551435e+00
2.40000000e-02,1.34400000e-01,4.80000000e-03,9.88613155e-01,2.43770195e-01,6.98163211e-01,2.37930931e-04,-6.46621249e-05,-1.14199313e+01
2.88000000e-02,1.34400000e-01,4.80000000e-03,9.80443050e-01,1.92599935e-01,4.12977556e-01,4.98647444e-04,1.61074473e-04,1.76086246e+01
3.36000000e-02,1.34400000e-01,4.80000000e-03,9.90924890e-01,2.26776691e-01,5.93162473e-01,2.15630730e-04,1.40823006e-04,2.07631640e+01
0.00000000e+00,1.39200000e-01,4.80000000e-03,9.89064311e-01,2.21065376e-01,3.88513379e-01,2.91867620e-04,3.48015434e-04,-1.33466265e+01
4.80000000e-03,1.39200000e-01,4.80000000e-03,9.87520996e-01,2.40270938e-01,5.29622856e-01,2.69096990e-04,-6.77684007e-05,-3.19890590e+01
9.60000000e-03,1.39200000e-01,4.80000000e-03,9.94476218e-01,7.56765803e-01,6.55442916e-01,1.16649706e-04,4.80474900e-05,-2.76788685e+01
1.44000000e-02,1.39200000e-01,4.80000000e-03,9.89348363e-01,4.22768751e-01,7.38908784e-01,2.35263080e-04,4.23794141e-05,-3.64207812e+01
1.92000000e-02,1.39200000e-01,4.80000000e-03,9.92223624e-01,3.68448850e-01,8.26209756e-01,1.56964819e-04,5.11785711e-05,-1.38485313e+01
2.40000000e-02,1.39200000e-01,4.80000000e-03,9.89607930e-01,2.68541234e-01,7.03484959e-01,2.14103519e-04,-6.35948945e-05,-5.03112797e+00
2.88000000e-02,1.39200000e-01,4.80000000e-03,9.80751799e-01,1.74813783e-01,6.04332698e-01,4.97990096e-04,2.83405286e-04,-5.38047427e+01
3.36000000e-02,1.39200000e-01,4.80000000e-03,9.87555816e-01,2.80609909e-01,3.44722318e-01,3.70774355e-04,2.91841825e-04,-3.74644562e+01
0.00000000e+00,1.44000000e-01,4.80000000e-03,9.89900604e-01,2.23170478e-01,4.24450129e-01,2.65009632e-04,2.14997443e-04,1.05413401e+01
4.80000000e-03,1.44000000e-01,4.80000000e-03,9.90635538e-01,3.18054706e-01,4.14751587e-01,2.10128754e-04,9.58188601e-05,5.45953088e+00
9.60000000e-03,1.44000000e-01,4.80000000e-03,9.94334798e-01,7.61180285e-01,6.11577390e-01,1.25315412e-04,1.75677444e-04,1.74140665e+01
1.44000000e-02,1.44000000e-01,4.80000000e-03,9.89570571e-01,4.00192600e-01,6.96816543e-01,2.24011832e-04,1.08802702e-04,-1.74929682e+01
1.92000000e-02,1.44000000e-01,4.80000000e-03,9.90645553e-01,3.99014762e-01,7.14347441e-01,2.01690442e-04,-1.40505505e-04,-6.27821119e+01
2.40000000e-02,1.44000000e-01,4.80000000e-03,9.85786013e-01,2.68736379e-01,7.40234125e-01,3.63152215e-04,-2.57724446e-04,-7.23437534e+01
2.88000000e-02,1.44000000e-01,4.80000000e-03,9.86917891e-01,2.05851076e-01,4.17519004e-01,3.32214431e-04,1.80761706e-04,-3.90894757e+01
3.36000000e-02,1.44000000e-01,4.80000000e-03,9.89042064e-01,2.81370618e-01,4.13891136e-01,3.11919306e-04,-1.70836347e-04,1.47937629e+01
0.00000000e+00,1.48800000e-01,4.80000000e-03,9.93705763e-01,3.06507562e-01,6.54602849e-01,1.29890464e-04,2.33432197e-04,6.64765766e-01
4.80000000e-03,1.48800000e-01,4.80000000e-03,9.93804964e-01,4.54387244e-01,6.34536809e-01,1.32290942e-04,1.27844256e-04,1.05160529e+01
9.60000000e-03,1.48800000e-01,4.80000000e-03,9.91865582e-01,5.56088380e-01,7.10315881e-01,1.70116906e-04,1.87026901e-04,-1.17129453e+01
1.44000000e-02,1.48800000e-01,4.80000000e-03,9.90179297e-01,2.97176268e-01,1.00287827e+00,1.91574337e-04,-1.28167192e-04,7.18436374e+00
1.92000000e-02,1.48800000e-01,4.80000000e-03,9.92747486e-01,4.26177028e-01,6.94519921e-01,1.47457669e-04,-1.22804094e-04,3.40420474e+01
2.40000000e-02,1.48800000e-01,4.80000000e-03,9.91074741e-01,2.67838064e-01,6.51354035e-01,1.94720698e-04,-5.09982186e-05,3.38547035e+01
2.88000000e-02,1.48800000e-01,4.80000000e-03,9.90815092e-01,2.29590059e-01,3.64657079e-01,2.28797102e-04,9.11164804e-05,3.00457244e+01
3.36000000e-02,1.48800000e-01,4.80000000e-03,9.91661005e-01,1.87189975e-01,8.38930707e-01,1.98127409e-04,1.70704504e-04,-5.12436099e+00
0.00000000e+00,0.00000000e+00,9.60000000e-03,9.92671868e-01,2.07924768e-01,8.94150384e-01,1.43639144e-04,-1.08998965e-04,1.89528832e+01
4.80000000e-03,0.00000000e+00,9.60000000e-03,9.89868489e-01,3.09621906e-01,5.14701639e-01,2.20648868e-04,-7.35886746e-05,8.61719415e+00
9.60000000e-03,0.00000000e+00,9.60000000e-03,9.89190780e-01,5.14573849e-01,3.54256191e-01,2.62153762e-04,8.91311299e-05,-1.76226268e+01
1.44000000e-02,0.00000000e+00,9.60000000e-03,9.94230794e-01,1.05721334e+00,5.21711091e-01,1.27031218e-04,-5.45651827e-04,-3.44711563e+01
1.92000000e-02,0.00000000e+00,9.60000000e-03,9.95742102e-01,6.54965379e-01,8.63036835e-01,9.01445978e-05,-8.35299963e-05,2.05503660e+01
2.40000000e-02,0.00000000e+00,9.60000000e-03,9.98626826e-01,5.70649563e-01,5.89443321e-01,2.94837398e-05,-3.06498394e-05,3.93370225e+01
2.88000000e-02,0.00000000e+00,9.60000000e-03,9.89145359e-01,2.50249606e-01,2.20795008e-01,4.10977019e-04,2.84902933e-04,2.67450995e+01
3.36000000e-02,0.00000000e+00,9.60000000e-03,9.88219263e-01,1.62747621e-01,5.27024269e-01,2.72959783e-04,-1.47116278e-05,2.77810458e+01
0.00000000e+00,4.80000000e-03,9.60000000e-03,9.92395518e-01,2.87601237e-01,6.42016173e-01,1.52341362e-04,-9.73962274e-05,1.24359502e+01
4.80000000e-03,4.80000000e-03,9.60000000e-03,9.90802109e-01,2.75491894e-01,1.06691954e+00,1.88364684e-04,-4.30018059e-05,2.58841271e+01
9.60000000e-03,4.80000000e-03,9.60000000e-03,9.89651619e-01,3.88398737e-01,4.51075259e-01,2.25651024e-04,-9.57689895e-05,-7.08801700e+00
1.44000000e-02,4.80000000e-03,9.60000000e-03,9.94160010e-01,8.35406530e-01,6.23741359e-01,1.18065781e-04,-2.42591998e-04,-3.21711071e+01
1.92000000e-02,4.80000000e-03,9.60000000e-03,9.95810383e-01,8.37110319e-01,5.51926844e-01,8.77798287e-05,-1.21545023e-04,4.31698583e+00
2.40000000e-02,4.80000000e-03,9.60000000e-03,9.98345910e-01,7.81372824e-01,7.90038909e-01,3.35970712e-05,-7.91882534e-05,2.66000436e+01
2.88000000e-02,4.80000000e-03,9.60000000e-03,9.91749155e-01,2.88215862e-01,3.66765070e-01,2.37038635e-04,1.15957866e-04,2.49364366e+01
3.36000000e-02,4.80000000e-03,9.60000000e-03,9.90789101e-01,1.66750301e-01,7.55442915e-01,1.85967444e-04,-1.66995146e-04,1.54429072e+01
0.00000000e+00,9.60000000e-03,9.60000000e-03,9.91899433e-01,3.59790265e-01,5.68030322e-01,1.63596764e-04,-5.17263511e-05,5.10947311e+00
4.80000000e-03,9.60000000e-03,9.60000000e-03,9.89669611e-01,2.94222430e-01,1.07602060e+00,2.29826278e-04,-1.63849700e-04,9.83223360e+00
9.60000000e-03,9.60000000e-03,9.60000000e-03,9.89964543e-01,3.13815705e-01,7.13984924e-01,2.02969239e-04,-1.18937923e-04,8.74537101e+00
1.44000000e-02,9.60000000e-03,9.60000000e-03,9.95742682e-01,8.88741010e-01,5.78326933e-01,8.57497346e-05,-5.87316490e-05,5.01681777e+00
1.92000000e-02,9.60000000e-03,9.60000000e-03,9.96825835e-01,1.04974229e+00,5.62476760e-01,6.35165302e-05,-1.06230067e-05,5.30187983e+00
2.40000000e-02,9.60000000e-03,9.60000000e-03,9.97000871e-01,8.18094942e-01,8.16296377e-01,6.15013804e-05,-6.68865372e-05,-1.54617272e+01
2.88000000e-02,9.60000000e-03,9.60000000e-03,9.94039143e-01,3.54355915e-01,5.73990794e-01,1.29327737e-04,-1.75166628e-04,1.72327551e+01
3.36000000e-02,9.60000000e-03,9.60000000e-03,9.90205321e-01,1.94722658e-01,7.41001365e-01,2.05758250e-04,-2.09975302e-04,1.12372152e+01
0.00000000e+00,1.44000000e-02,9.60000000e-03,9.93834540e-01,5.28504021e-01,6.15863134e-01,1.28591187e-04,-1.19498494e-05,-1.84740640e+01
4.80000000e-03,1.44000000e-02,9.60000000e-03,9.91843964e-01,4.14370215e-01,8.43391863e-01,1.69881687e-04,-8.37742512e-05,-8.58314880e+00
9.60000000e-03,1.44000000e-02,9.60000000e-03,9.89314221e-01,2.73989293e-01,8.28619104e-01,2.27304371e-04,8.36222650e-05,-7.59787579e+00
1.44000000e-02,1.44000000e-02,9.60000000e-03,9.96169136e-01,9.21061734e-01,5.58991913e-01,7.64971573e-05,4.40469001e-05,7.37126640e+01
1.92000000e-02,1.44000000e-02,9.60000000e-03,9.92639484e-01,8.11577409e-01,4.84087361e-01,1.64484039e-04,2.08791460e-04,5.39810613e+01
2.40000000e-02,1.44000000e-02,9.60000000e-03,9.96054671e-01,7.21583461e-01,7.81525062e-01,8.26797821e-05,-3.95027075e-05,6.13542301e+01
2.88000000e-02,1.44000000e-02,9.60000000e-03,9.88953389e-01,3.14642667e-01,4.74796051e-01,3.27596931e-04,-8.48769740e-05,8.87329019e+00
3.36000000e-02,1.44000000e-02,9.60000000e-03,9.90336807e-01,2.71417304e-01,6.80521374e-01,2.07935974e-04,7.28487283e-05,-1.32609360e+01
0.00000000e+00,1.92000000e-02,9.60000000e-03,9.95881185e-01,7.11265474e-01,7.41144062e-01,8.24195683e-05,-2.22376853e-05,-2.52663852e+01
4.80000000e-03,1.92000000e-02,9.60000000e-03,9.91640157e-01,4.85111675e-01,7.54499153e-01,1.82442859e-04,1.72100280e-05,-4.89272977e+01
9.60000000e-03,1.92000000e-02,9.60000000e-03,9.91922991e-01,4.05180338e-01,7.50966510e-01,1.82045351e-04,3.19874168e-04,-3.73330242e+01
1.44000000e-02,1.92000000e-02,9.60000000e-03,9.90799654e-01,5.52584164e-01,1.00577227e+00,1.96228274e-04,3.22126204e-04,-2.16015723e+01
1.92000000e-02,1.92000000e-02,9.60000000e-03,9.91621108e-01,5.20769211e-01,1.03276659e+00,1.78046699e-04,1.89309046e-04,5.28802115e+01
2.40000000e-02,1.92000000e-02,9.60000000e-03,9.84955715e-01,4.96699406e-01,3.76900444e-01,6.56277363e-04,-1.94430224e-04,-1.17165860e+01
2.88000000e-02,1.92000000e-02,9.60000000e-03,9.79940951e-01,2.85727002e-01,6.77584372e-01,7.64596763e-04,-1.02264955e-03,-6.51510947e+01
3.36000000e-02,1.92000000e-02,9.60000000e-03,9.87220327e-01,3.54811147e-01,4.25880310e-01,4.34657662e-04,-7.08138395e-04,-9.01022567e+01
0.00000000e+00,2.40000000e-02,9.60000000e-03,9.94679634e-01,7.98273878e-01,6.00284832e-01,1.13282034e-04,-1.16775723e-05,-3.73425464e+01
4.80000000e-03,2.40000000e-02,9.60000000e-03,9.93120386e-01,5.07735112e-01,7.69019080e-01,1.40960133e-04,3.70115583e-05,-5.30409371e+00
9.60000000e-03,2.40000000e-02,9.60000000e-03,9.97345849e-01,6.81102009e-01,8.88125406e-01,5.20433827e-05,9.09096447e-05,1.58979533e+01
1.44000000e-02,2.40000000e-02,9.60000000e-03,9.93844871e-01,5.98314964e-01,9.45912939e-01,1.38173228e-04,4.86157275e-04,1.14841617e+02
1.92000000e-02,2.40000000e-02,9.60000000e-03,9.85452560e-01,3.66584496e-01,5.35913038e-01,4.13069102e-04,8.93704914e-04,-7.51207913e+01
2.40000000e-02,2.40000000e-02,9.60000000e-03,9.87046931e-01,2.66357796e-01,6.99487455e-01,3.47437545e-04,1.34684312e-04,-7.14010480e+01
2.88000000e-02,2.40000000e-02,9.60000000e-03,9.89546209e-01,2.06393630e-01,7.39033399e-01,2.42371781e-04,-4.82403746e-04,-1.60803247e+01
3.36000000e-02,2.40000000e-02,9.60000000e-03,9.93010781e-01,2.79309709e-01,1.20337988e+00,1.50890843e-04,-4.65627123e-05,-1.86194784e+01
0.00000000e+00,2.88000000e-02,9.60000000e-03,9.94848511e-01,8.05522447e-01,7.37602645e-01,1.01981826e-04,7.43989824e-05,2.38625114e+00
4.80000000e-03,2.88000000e-02,9.60000000e-03,9.96174312e-01,7.02768262e-01,7.27487323e-01,8.17866844e-05,1.72694024e-04,2.36437283e+00
9.60000000e-03,2.88000000e-02,9.60000000e-03,9.95839341e-01,8.41202196e-01,5.66355381e-01,9.86141581e-05,1.85918246e-04,-5.52956800e+01
1.44000000e-02,2.88000000e-02,9.60000000e-03,9.73761100e-01,2.51332665e-01,7.91861002e-01,1.19748317e-03,1.06798714e-03,-2.43897494e+02
1.92000000e-02,2.88000000e-02,9.60000000e-03,9.87860710e-01,2.93462257e-01,8.85598369e-01,3.33311353e-04,2.90192523e-04,-9.62122710e+01
2.40000000e-02,2.88000000e-02,9.60000000e-03,9.89312663e-01,2.33076993e-01,5.53002851e-01,2.56658103e-04,-1.03554962e-04,-3.10261236e+01
2.88000000e-02,2.88000000e-02,9.60000000e-03,9.86057609e-01,2.04778374e-01,8.40101234e-01,3.28848090e-04,-3.33157356e-04,-4.37829445e+01
3.36000000e-02,2.88000000e-02,9.60000000e-03,9.93545652e-01,2.82061801e-01,6.69677028e-01,1.57264820e-04,-3.64298783e-06,-2.82092037e+01
0.00000000e+00,3.36000000e-02,9.60000000e-03,9.94362088e-01,7.09907630e-01,7.66085050e-01,1.09314963e-04,9.38136496e-05,5.45823556e+01
4.80000000e-03,3.36000000e-02,9.60000000e-03,9.97799726e-01,9.39278292e-01,7.74673566e-01,4.46859047e-05,3.46833262e-05,2.91672900e+01
9.60000000e-03,3.36000000e-02,9.60000000e-03,9.94293208e-01,6.46974455e-01,6.06100173e-01,1.22780547e-04,4.71451254e-05,1.02906433e+01
1.44000000e-02,3.36000000e-02,9.60000000e-03,9.89141276e-01,2.14681679e-01,5.28590704e-01,2.62077478e-04,-2.03333097e-05,3.57372653e+00
1.92000000e-02,3.36000000e-02,9.60000000e-03,9.88173701e-01,2.10077970e-01,6.85784376e-01,2.76320163e-04,2.69384113e-05,-9.01880342e+00
2.40000000e-02,3.36000000e-02,9.60000000e-03,9.86671345e-01,2.07740710e-01,7.48413281e-01,3.08805593e-04,7.24324373e-06,-4.58562930e+01
2.88000000e-02,3.36000000e-02,9.60000000e-03,9.88615532e-01,2.18612076e-01,6.76818959e-01,2.50257143e-04,1.69763324e-04,-1.48187844e+01
3.36000000e-02,3.36000000e-02,9.60000000e-03,9.94309972e-01,3.29168881e-01,7.82226145e-01,1.15818047e-04,7.55154224e-05,7.01262102e+01
0.00000000e+00,3.84000000e-02,9.60000000e-03,9.93869994e-01,6.22876384e-01,9.91388693e-01,1.20908634e-04,-9.72968343e-06,1.88241612e+01
4.80000000e-03,3.84000000e-02,9.60000000e-03,9.97654193e-01,1.00140097e+00,9.05846390e-01,4.78461136e-05,-1.34517467e-04,3.65343493e+01
9.60000000e-03,3.84000000e-02,9.60000000e-03,9.96926452e-01,6.45103248e-01,1.04797903e+00,6.56290726e-05,-3.20444952e-04,7.21520852e+01
1.44000000e-02,3.84000000e-02,9.60000000e-03,9.92766544e-01,2.59342062e-01,5.36662779e-01,1.60087624e-04,-5.36718278e-05,5.23458764e+01
1.92000000e-02,3.84000000e-02,9.60000000e-03,9.82627912e-01,1.25768107e-01,7.37972797e-01,4.31891175e-04,-4.51771831e-05,7.42762527e+00
2.40000000e-02,3.84000000e-02,9.60000000e-03,9.91589931e-01,2.60353494e-01,5.35796093e-01,2.53360568e-04,3.39057925e-04,1.18174773e+01
2.88000000e-02,3.84000000e-02,9.60000000e-03,9.94042889e-01,3.28715020e-01,3.46894058e-01,1.50032713e-04,-3.89657800e-04,6.76175320e-01
3.36000000e-02,3.84000000e-02,9.60000000e-03,9.88388602e-01,3.79603161e-01,3.68549236e-01,4.68373438e-04,3.70433060e-04,-1.23059219e+01
0.00000000e+00,4.32000000e-02,9.60000000e-03,9.92730318e-01,7.82697746e-01,4.68703162e-01,1.88830404e-04,2.67688470e-04,-7.96471694e+01
4.80000000e-03,4.32000000e-02,9.60000000e-03,9.94917919e-01,8.58628695e-01,6.21233709e-01,1.11585129e-04,5.33816453e-04,-1.06878291e+02
9.60000000e-03,4.32000000e-02,9.60000000e-03,9.94850191e-01,6.58523205e-01,7.81235258e-01,1.10104938e-04,1.15385654e-04,-6.94126541e+01
1.44000000e-02,4.32000000e-02,9.60000000e-03,9.93929263e-01,4.25763105e-01,7.67659605e-01,1.25356096e-04,1.67080458e-05,-1.06836696e+00
1.92000000e-02,4.32000000e-02,9.60000000e-03,9.85670464e-01,1.66465271e-01,5.00704484e-01,4.06130089e-04,-4.59794786e-05,9.38486115e+00
2.40000000e-02,4.32000000e-02,9.60000000e-03,9.92507355e-01,2.61227882e-01,5.57981729e-01,1.74866498e-04,7.22547475e-05,3.31348559e+01
2.88000000e-02,4.32000000e-02,9.60000000e-03,9.95944819e-01,3.53572614e-01,5.40959362e-01,9.23648708e-05,-6.02505870e-05,2.63011680e+01
3.36000000e-02,4.32000000e-02,9.60000000e-03,9.88244020e-01,2.95695219e-01,7.56942686e-01,2.62828612e-04,5.91593115e-05,-1.84780949e+01
0.00000000e+00,4.80000000e-02,9.60000000e-03,9.91135206e-01,6.07981134e-01,4.97519576e-01,1.92480966e-04,-3.19606948e-04,1.12232999e+01
4.80000000e-03,4.80000000e-02,9.60000000e-03,9.96842809e-01,7.04306613e-01,4.49788921e-01,6.87424932e-05,5.37115682e-05,5.19123355e+01
9.60000000e-03,4.80000000e-02,9.60000000e-03,9.95639484e-01,5.23813519e-01,6.64467311e-01,8.72004331e-05,1.07019581e-04,3.90439915e+01
1.44000000e-02,4.80000000e-02,9.60000000e-03,9.93947760e-01,4.14606921e-01,8.91016774e-01,1.26610802e-04,-1.57301845e-05,7.62691015e+00
1.92000000e-02,4.80000000e-02,9.60000000e-03,9.85204462e-01,1.88668531e-01,7.15500083e-01,3.71122199e-04,8.41142755e-06,-2.09150286e+01
2.40000000e-02,4.80000000e-02,9.60000000e-03,9.86208916e-01,2.58000606e-01,3.82642958e-01,4.40388524e-04,-3.59421728e-04,-3.09264573e+01
2.88000000e-02,4.80000000e-02,9.60000000e-03,9.96645595e-01,3.39768820e-01,6.73925493e-01,7.25346089e-05,-2.66189534e-05,2.50679972e+01
3.36000000e-02,4.80000000e-02,9.60000000e-03,9.92502445e-01,2.11063043e-01,1.10225761e+00,1.54073466e-04,-1.21412380e-04,2.33497187e+01
0.00000000e+00,5.28000000e-02,9.60000000e-03,9.90772686e-01,3.56963047e-01,1.03074297e+00,1.94484186e-04,-1.02795551e-04,5.19080568e+01
4.80000000e-03,5.28000000e-02,9.60000000e-03,9.93010795e-01,7.23942068e-01,2.27976797e-01,2.05906447e-04,-3.06046825e-04,4.43260547e+01
9.60000000e-03,5.28000000e-02,9.60000000e-03,9.95516653e-01,5.55342246e-01,5.94700369e-01,1.07804905e-04,2.80482344e-05,4.76538149e+01
1.44000000e-02,5.28000000e-02,9.60000000e-03,9.94692606e-01,5.25880068e-01,5.85125276e-01,1.55605791e-04,-2.43435404e-04,-1.76477428e+00
1.92000000e-02,5.28000000e-02,9.60000000e-03,9.89907554e-01,2.78919013e-01,5.15699721e-01,2.67573596e-04,-2.42599518e-04,9.16564804e+00
2.40000000e-02,5.28000000e-02,9.60000000e-03,9.86832915e-01,1.84991528e-01,3.20011809e-01,4.00473952e-04,1.32031435e-04,4.85965340e+01
2.88000000e-02,5.28000000e-02,9.60000000e-03,9.96297457e-01,3.66363078e-01,6.37729497e-01,7.99231720e-05,2.72405084e-05,5.52239956e+01
3.36000000e-02,5.28000000e-02,9.60000000e-03,9.92871084e-01,2.22709814e-01,5.79887693e-01,1.60610062e-04,5.44298266e-05,5.70220989e+01
0.00000000e+00,5.76000000e-02,9.60000000e-03,9.94688984e-01,3.77626436e-01,6.17139599e-01,1.40536300e-04,2.11122670e-04,1.53236037e+02
4.80000000e-03,5.76000000e-02,9.60000000e-03,9.91795251e-01,6.02046628e-01,2.55433050e-01,2.31848442e-04,1.36387899e-04,1.40529206e+02
9.60000000e-03,5.76000000e-02,9.60000000e-03,9.90566196e-01,4.78328603e-01,5.93040727e-01,2.20233322e-04,-9.23414715e-05,3.23785332e+01
1.44000000e-02,5.76000000e-02,9.60000000e-03,9.92889363e-01,4.09946008e-01,5.31560213e-01,1.62435672e-04,-4.41033897e-04,2.17141505e+01
1.92000000e-02,5.76000000e-02,9.60000000e-03,9.90900651e-01,3.25349313e-01,3.84860872e-01,2.15210927e-04,-5.04485184e-04,4.90059635e+01
2.40000000e-02,5.76000000e-02,9.60000000e-03,9.89345856e-01,2.03528875e-01,6.10144821e-01,2.48256127e-04,1.60206201e-04,2.93213697e+01
2.88000000e-02,5.76000000e-02,9.60000000e-03,9.93375111e-01,3.18327981e-01,6.15179692e-01,1.50359779e-04,-1.74789473e-05,3.77308556e+01
3.36000000e-02,5.76000000e-02,9.60000000e-03,9.91577242e-01,2.54703251e-01,4.99348640e-01,2.05032849e-04,-6.11480023e-05,7.62711812e+01
0.00000000e+00,6.24000000e-02,9.60000000e-03,9.81568957e-01,2.83248193e-01,6.44400463e-01,6.09724221e-04,9.07355291e-04,2.81607407e+01
4.80000000e-03,6.24000000e-02,9.60000000e-03,9.84294323e-01,4.05534800e-01,4.77826304e-01,5.37104335e-04,-5.73129407e-04,4.62374666e+00
9.60000000e-03,6.24000000e-02,9.60000000e-03,9.91716490e-01,4.14678678e-01,1.21198618e+00,1.70894105e-04,-2.03401438e-04,1.40788379e+01
1.44000000e-02,6.24000000e-02,9.60000000e-03,9.94986064e-01,4.32241830e-01,5.27166905e-01,1.09630215e-04,-2.18353900e-04,7.69695238e+01
1.92000000e-02,6.24000000e-02,9.60000000e-03,9.91350869e-01,2.74232582e-01,7.54015979e-01,1.79907364e-04,1.31942720e-04,7.52667724e+01
2.40000000e-02,6.24000000e-02,9.60000000e-03,9.94048729e-01,3.07875374e-01,6.95805017e-01,1.28703735e-04,2.72510159e-04,4.91982965e+01
2.88000000e-02,6.24000000e-02,9.60000000e-03,9.94010943e-01,3.23605520e-01,7.20278058e-01,1.30961633e-04,1.96766505e-04,2.63648708e+01
3.36000000e-02,6.24000000e-02,9.60000000e-03,9.89341391e-01,3.30441384e-01,5.85095071e-01,3.60851769e-04,2.74334750e-04,-3.06753592e+00
0.00000000e+00,6.72000000e-02,9.60000000e-03,9.77703100e-01,1.94569586e-01,6.45529727e-01,7.52432460e-04,3.64960001e-05,-6.90595607e+01
4.80000000e-03,6.72000000e-02,9.60000000e-03,9.82864018e-01,2.22551378e-01,8.44745449e-01,5.12672882e-04,-3.00872148e-04,-8.09646972e+01
